% Model,Simulation_for_Phase_Linear.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 1 2024, 09:52"
% Dimension,3
% Nodes,7189
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-4.1679135032978576E-7,-3.4651498251704735E-7,-1.4577929155313352E-6,2993.0815039513723
-4.319405534032655E-7,-3.5709932753014245E-7,-1.4577929155313352E-6,3072.7195801452735
-4.2985297224946627E-7,-3.392326326249253E-7,-1.4577929155313352E-6,2995.3939456822227
-3.984491160379918E-7,-3.306602194575915E-7,-1.4577929155313352E-6,2984.103870711705
-4.009234115409964E-7,-3.518366334988275E-7,-1.4577929155313352E-6,2990.149033825454
-4.164046359805804E-7,-3.432052633810283E-7,-1.4577929155313352E-6,2992.0315669299307
-3.935552180150837E-7,-3.108328256420328E-7,-1.4577929155313352E-6,2984.382369862586
-4.115107379576722E-7,-3.233778695654695E-7,-1.4577929155313352E-6,2993.3094543996494
-4.294662579002609E-7,-3.3592291348890645E-7,-1.4577929155313352E-6,3004.370073983883
-3.963615348841927E-7,-3.1279352455237455E-7,-1.4577929155313352E-6,2985.3728199138313
-4.1431705482678126E-7,-3.253385684758113E-7,-1.4577929155313352E-6,2994.6333604250385
