% Model,Meta_Atom1_Loss_Less.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 7 2024, 17:51"
% Dimension,3
% Nodes,16788
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-7.209882067851192E-8,-1.5554187260880804E-7,-5.775000000000003E-7,-514802.20240906894
-7.660441438645604E-8,-1.4718501893583394E-7,-5.775000000000002E-7,-608556.995015109
-7.62063113876171E-8,-1.4645788179217107E-7,-5.775000000000002E-7,-604443.0253287596
-7.53515049147251E-8,-1.467122382501461E-7,-5.775000000000002E-7,-593797.5837616583
-8.740000837708252E-8,-1.5002245050495878E-7,-5.775000000000002E-7,-741032.3971784937
-8.415370129774757E-8,-1.440930541828898E-7,-5.775000000000002E-7,-708459.0010727054
-7.718323307092225E-8,-1.4616718869734243E-7,-5.775000000000002E-7,-619178.6197922209
-7.575133653180118E-8,-1.4562686791369918E-7,-5.775000000000002E-7,-604267.8859588588
-7.255268359519277E-8,-1.54309830605274E-7,-5.775000000000002E-7,-526111.9147104919
-4.985311699589084E-8,-1.6395865445156119E-7,-5.775000000000002E-7,-82777.05049132238
-4.543891192510589E-8,-1.7110328999432997E-7,-5.775000000000002E-7,38043.21605466918
-5.2292426978593376E-8,-1.7072874373103786E-7,-5.775000000000002E-7,-104378.44893776035
-5.04597048996488E-8,-1.780420645283461E-7,-5.775000000000002E-7,-69810.06086160758
-5.584187178113402E-8,-1.7001779818187284E-7,-5.775000000000002E-7,-183303.4644271826
-5.8145979417994216E-8,-1.6533831975332052E-7,-5.775000000000002E-7,-231578.22220374877
-5.320943226451701E-8,-1.6271169494911578E-7,-5.775000000000002E-7,-150188.51355233282
-6.579574959695479E-8,-1.680240595766056E-7,-5.775000000000002E-7,-362337.36772133666
-6.857390808733168E-8,-1.623818176436143E-7,-5.775000000000002E-7,-428423.3931376883
-6.262170769175148E-8,-1.5921478677921423E-7,-5.775000000000002E-7,-335431.8103800311
-6.390528443038434E-8,-1.684027153582261E-7,-5.775000000000002E-7,-327838.78942528693
-7.551814188217515E-8,-1.6607668698541432E-7,-5.775000000000002E-7,-530038.6281777814
-6.083410499433112E-8,-1.5987892825334277E-7,-5.775000000000002E-7,-299885.97054383316
-7.181509299277135E-8,-1.5579920205512458E-7,-5.775000000000002E-7,-513660.85828787205
-6.919537852222134E-8,-1.9430530197765938E-7,-5.775000000000002E-7,-325625.88161934156
-7.120256615162003E-8,-1.862957913143524E-7,-5.775000000000002E-7,-365058.2042401129
-6.835411858314033E-8,-1.9766227785474723E-7,-5.775000000000002E-7,-310858.4982087101
-6.473793223810964E-8,-1.8097402912003335E-7,-5.775000000000002E-7,-300073.96743654856
-6.223672132327796E-8,-1.909548974753851E-7,-5.775000000000002E-7,-254516.3788467417
-6.095705428215215E-8,-1.8955181488336835E-7,-5.775000000000002E-7,-238063.44071916782
-5.556381693252328E-8,-1.7342179017614512E-7,-5.775000000000002E-7,-166525.55867932536
-5.355537778814553E-8,-1.8143629490299622E-7,-5.775000000000002E-7,-127669.00589646256
-6.338562853758944E-8,-1.798607969084419E-7,-5.775000000000002E-7,-284048.96958295384
-6.56476551667165E-8,-1.6983705531268547E-7,-5.775000000000002E-7,-353974.3077995702
-6.70396277015138E-8,-1.6934221868812057E-7,-5.775000000000001E-7,-374244.8002042932
-5.817731638561205E-8,-1.7249270916675803E-7,-5.775000000000002E-7,-218313.43324096483
-6.485287255583978E-8,-1.7956691133975593E-7,-5.775000000000002E-7,-310795.1091616378
-6.581828188504607E-8,-1.8058997228035029E-7,-5.775000000000002E-7,-316529.2637885584
-7.39769889899308E-8,-1.7669386026673033E-7,-5.775000000000002E-7,-445081.0910691102
-7.365633666534193E-8,-1.7780359792764009E-7,-5.775000000000002E-7,-437011.6941300423
-7.468059320094773E-8,-1.7743948180171274E-7,-5.775000000000002E-7,-451976.1321187598
-3.2676504398550895E-8,-1.8612223453012034E-7,-5.775000000000002E-7,206379.69499099592
-2.8703752411513028E-8,-1.941242555666081E-7,-5.775000000000002E-7,200708.9597984176
-3.844729382380914E-8,-1.94097509931472E-7,-5.775000000000002E-7,79562.59447995675
-4.5145601928081825E-8,-1.8514474271575737E-7,-5.775000000000002E-7,9588.978721954478
-4.864203743422571E-8,-1.804715069248716E-7,-5.775000000000002E-7,-39561.4567578011
